xx,yy,latitude,longitude,percentage,bezirk
197,116,52.4103644951637,13.6088217239613,0,Treptow-Köpenick
198,116,52.4102211895112,13.6124887855109,0,Treptow-Köpenick
199,116,52.4100777704002,13.6161558162216,0,Treptow-Köpenick
200,116,52.4099342378329,13.6198228160693,0,Treptow-Köpenick
201,116,52.4097905918114,13.62348978503,0,Treptow-Köpenick
202,116,52.409646832338,13.6271567230796,0,Treptow-Köpenick
203,116,52.4095029594149,13.6308236301941,0,Treptow-Köpenick
204,116,52.4093589730442,13.6344905063494,0,Treptow-Köpenick
205,116,52.4092148732282,13.6381573515215,0,Treptow-Köpenick
206,116,52.409070659969,13.6418241656864,0,Treptow-Köpenick
207,116,52.4089263332689,13.6454909488199,0,Treptow-Köpenick
216,116,52.40762228849,13.6784905966475,0,Treptow-Köpenick
217,116,52.4074768275021,13.6821570681461,0,Treptow-Köpenick
218,116,52.4073312530975,13.6858235083491,0,Treptow-Köpenick
219,116,52.4071855652787,13.6894899172324,0,Treptow-Köpenick
221,116,52.4068938494067,13.6968226409438,0,Treptow-Köpenick
222,116,52.4067478213581,13.700488955724,0,Treptow-Köpenick
223,116,52.4066016799041,13.7041552390883,0,Treptow-Köpenick
224,116,52.4064554250468,13.7078214910129,0,Treptow-Köpenick
225,116,52.4063090567886,13.7114877114737,0,Treptow-Köpenick
226,116,52.4061625751316,13.7151539004466,0,Treptow-Köpenick
227,116,52.4060159800781,13.7188200579077,0,Treptow-Köpenick
228,116,52.4058692716303,13.722486183833,0,Treptow-Köpenick
229,116,52.4057224497906,13.7261522781984,0,Treptow-Köpenick
230,116,52.405575514561,13.72981834098,0,Treptow-Köpenick
231,116,52.4054284659439,13.7334843721537,0,Treptow-Köpenick
61,117,52.4265561306717,13.1096156983936,0,Steglitz-Zehlendorf
62,117,52.4264282853455,13.1132865443134,0,Steglitz-Zehlendorf
63,117,52.4263003262876,13.1169573626819,0,Steglitz-Zehlendorf
64,117,52.4261722535,13.1206281534747,0,Steglitz-Zehlendorf
65,117,52.4260440669847,13.1242989166677,0,Steglitz-Zehlendorf
66,117,52.4259157667436,13.1279696522366,0,Steglitz-Zehlendorf
67,117,52.4257873527787,13.1316403601572,0,Steglitz-Zehlendorf
68,117,52.425658825092,13.1353110404054,0,Steglitz-Zehlendorf
69,117,52.4255301836853,13.1389816929568,0,Steglitz-Zehlendorf
70,117,52.4254014285608,13.1426523177874,0,Steglitz-Zehlendorf
71,117,52.4252725597204,13.1463229148729,0,Steglitz-Zehlendorf
72,117,52.425143577166,13.149993484189,0,Steglitz-Zehlendorf
77,117,52.4244969587537,13.1683459133828,0,Steglitz-Zehlendorf
78,117,52.4243672939571,13.1720163155748,0,Steglitz-Zehlendorf
79,117,52.4242375154604,13.175686689828,0,Steglitz-Zehlendorf
89,117,52.4229334774257,13.2123888904075,0,Steglitz-Zehlendorf
150,117,52.4147327501755,13.436210346759,0,Neukölln
194,117,52.4085551381883,13.5975870922409,0,Treptow-Köpenick
196,117,52.4082691171704,13.6049210004342,0,Treptow-Köpenick
197,117,52.4081259364795,13.6085879083647,0,Treptow-Köpenick
198,117,52.407982642337,13.6122547854856,0,Treptow-Köpenick
199,117,52.407839234745,13.615921631773,0,Treptow-Köpenick
200,117,52.4076957137057,13.6195884472029,0,Treptow-Köpenick
201,117,52.4075520792212,13.6232552317511,0,Treptow-Köpenick
202,117,52.4074083312939,13.6269219853936,0,Treptow-Köpenick
203,117,52.4072644699259,13.6305887081063,0,Treptow-Köpenick
204,117,52.4071204951194,13.6342553998653,0,Treptow-Köpenick
205,117,52.4069764068766,13.6379220606465,0,Treptow-Köpenick
206,117,52.4068322051996,13.6415886904259,0,Treptow-Köpenick
207,117,52.4066878900908,13.6452552891794,0,Treptow-Köpenick
208,117,52.4065434615522,13.648921856883,0,Treptow-Köpenick
212,117,52.4059646131452,13.6635878167174,0,Treptow-Köpenick
214,117,52.405674508421,13.6709206097103,0,Treptow-Köpenick
215,117,52.4055292859364,13.6745869593916,0,Treptow-Köpenick
216,117,52.4053839500399,13.6782532778307,0,Treptow-Köpenick
217,117,52.4052385007335,13.6819195650037,0,Treptow-Köpenick
218,117,52.4050929380197,13.6855858208865,0,Treptow-Köpenick
219,117,52.4049472619005,13.689252045455,0,Treptow-Köpenick
220,117,52.4048014723781,13.6929182386853,0,Treptow-Köpenick
221,117,52.4046555694549,13.6965844005534,0,Treptow-Köpenick
222,117,52.4045095531331,13.7002505310352,0,Treptow-Köpenick
223,117,52.4043634234148,13.7039166301067,0,Treptow-Köpenick
224,117,52.4042171803024,13.7075826977439,0,Treptow-Köpenick
225,117,52.404070823798,13.7112487339229,0,Treptow-Köpenick
226,117,52.4039243539039,13.7149147386194,0,Treptow-Köpenick
227,117,52.4037777706223,13.7185807118097,0,Treptow-Köpenick
228,117,52.4036310739555,13.7222466534696,0,Treptow-Köpenick
229,117,52.4034842639056,13.7259125635752,0,Treptow-Köpenick
230,117,52.403337340475,13.7295784421024,0,Treptow-Köpenick
58,118,52.4246989123355,13.0983948934037,0,Steglitz-Zehlendorf
60,118,52.4244438108666,13.1057363525623,0,Steglitz-Zehlendorf
61,118,52.4243160895415,13.1094070409065,0,Steglitz-Zehlendorf
62,118,52.4241882544918,13.1130777017282,0,Steglitz-Zehlendorf
64,118,52.4239322432267,13.1204189407078,0,Steglitz-Zehlendorf
65,118,52.4238040670152,13.1240895188172,0,Steglitz-Zehlendorf
67,118,52.4235473734441,13.131430592154,0,Steglitz-Zehlendorf
68,118,52.4234188560884,13.135101087333,0,Steglitz-Zehlendorf
69,118,52.4232902250219,13.1387715548202,0,Steglitz-Zehlendorf
70,118,52.4231614802466,13.1424419945914,0,Steglitz-Zehlendorf
71,118,52.4230326217645,13.1461124066223,0,Steglitz-Zehlendorf
72,118,52.4229036495774,13.1497827908887,0,Steglitz-Zehlendorf
79,118,52.4219976606977,13.175474701316,0,Steglitz-Zehlendorf
89,118,52.4206937274715,13.2121750520089,0,Steglitz-Zehlendorf
90,118,52.4205627089359,13.2158449323777,0,Steglitz-Zehlendorf
136,118,52.4144130150472,13.3846285272697,0,Tempelhof-Schöneberg
147,118,52.4129068233975,13.4249807134518,0,Neukölln
173,118,52.4092921216157,13.5203443123622,0,Neukölln
187,118,52.4073139628391,13.5716855060495,0,Treptow-Köpenick
192,118,52.4066020876925,13.590020198309,0,Treptow-Köpenick
193,118,52.4064593722938,13.5936870448054,0,Treptow-Köpenick
194,118,52.4063165434437,13.5973538605939,0,Treptow-Köpenick
195,118,52.4061736011445,13.6010206456505,0,Treptow-Köpenick
196,118,52.4060305453982,13.6046873999509,0,Treptow-Köpenick
197,118,52.4058873762071,13.6083541234713,0,Treptow-Köpenick
198,118,52.4057440935733,13.6120208161876,0,Treptow-Köpenick
199,118,52.4056006974991,13.6156874780757,0,Treptow-Köpenick
200,118,52.4054571879867,13.6193541091116,0,Treptow-Köpenick
201,118,52.4053135650382,13.6230207092713,0,Treptow-Köpenick
202,118,52.4051698286558,13.6266872785306,0,Treptow-Köpenick
203,118,52.4050259788417,13.6303538168656,0,Treptow-Köpenick
204,118,52.4048820155982,13.6340203242523,0,Treptow-Köpenick
205,118,52.4047379389274,13.6376868006666,0,Treptow-Köpenick
206,118,52.4045937488315,13.6413532460844,0,Treptow-Köpenick
207,118,52.4044494453128,13.6450196604818,0,Treptow-Köpenick
208,118,52.4043050283734,13.6486860438347,0,Treptow-Köpenick
209,118,52.4041604980155,13.652352396119,0,Treptow-Köpenick
210,118,52.4040158542414,13.6560187173108,0,Treptow-Köpenick
212,118,52.4037262264533,13.6633512663207,0,Treptow-Köpenick
213,118,52.4035812424437,13.6670174940906,0,Treptow-Köpenick
214,118,52.4034361450267,13.670683690672,0,Treptow-Köpenick
215,118,52.4032909342045,13.6743498560406,0,Treptow-Köpenick
216,118,52.4031456099793,13.6780159901726,0,Treptow-Köpenick
217,118,52.4030001723535,13.6816820930438,0,Treptow-Köpenick
218,118,52.402854621329,13.6853481646303,0,Treptow-Köpenick
219,118,52.4027089569083,13.6890142049081,0,Treptow-Köpenick
220,118,52.4025631790935,13.6926802138531,0,Treptow-Köpenick
221,118,52.4024172878869,13.6963461914413,0,Treptow-Köpenick
222,118,52.4022712832906,13.7000121376487,0,Treptow-Köpenick
223,118,52.402125165307,13.7036780524513,0,Treptow-Köpenick
225,118,52.4018325891864,13.7110097877461,0,Treptow-Köpenick
226,118,52.401686131054,13.7146756081903,0,Treptow-Köpenick
227,118,52.4015395595431,13.7183413971336,0,Treptow-Köpenick
228,118,52.401392874656,13.7220071545521,0,Treptow-Köpenick
229,118,52.401246076395,13.7256728804217,0,Treptow-Köpenick
230,118,52.4010991647622,13.7293385747185,0,Treptow-Köpenick
58,119,52.422458838994,13.0981868185938,0,Steglitz-Zehlendorf
59,119,52.4223313553721,13.1018573768217,0,Steglitz-Zehlendorf
60,119,52.4222037580308,13.1055279075805,0,Steglitz-Zehlendorf
61,119,52.4220760469721,13.1091984108459,0,Steglitz-Zehlendorf
62,119,52.421948222198,13.1128688865937,0,Steglitz-Zehlendorf
63,119,52.4218202837103,13.1165393347998,0,Steglitz-Zehlendorf
64,119,52.4216922315112,13.1202097554398,0,Steglitz-Zehlendorf
65,119,52.4215640656024,13.1238801484897,0,Steglitz-Zehlendorf
66,119,52.4214357859861,13.1275505139252,0,Steglitz-Zehlendorf
67,119,52.4213073926641,13.1312208517221,0,Steglitz-Zehlendorf
68,119,52.4211788856384,13.1348911618561,0,Steglitz-Zehlendorf
69,119,52.4210502649111,13.1385614443032,0,Steglitz-Zehlendorf
72,119,52.4206637205383,13.1495721252803,0,Steglitz-Zehlendorf
79,119,52.4197578044771,13.1752627406648,0,Steglitz-Zehlendorf
80,119,52.4196279331613,13.1789327169578,0,Steglitz-Zehlendorf
82,119,52.4193678494976,13.1862725855875,0,Steglitz-Zehlendorf
173,119,52.4070532862838,13.5201149849079,0,Neukölln
192,119,52.4043634684293,13.5897873660978,0,Treptow-Köpenick
193,119,52.4042207644931,13.5934540281867,0,Treptow-Köpenick
194,119,52.4040779471145,13.597120659573,0,Treptow-Köpenick
195,119,52.4039350162957,13.6007872602326,0,Treptow-Köpenick
196,119,52.403791972039,13.6044538301416,0,Treptow-Köpenick
197,119,52.4036488143465,13.6081203692759,0,Treptow-Köpenick
198,119,52.4035055432203,13.6117868776115,0,Treptow-Köpenick
199,119,52.4033621586628,13.6154533551242,0,Treptow-Köpenick
200,119,52.4032186606761,13.6191198017902,0,Treptow-Köpenick
201,119,52.4030750492623,13.6227862175852,0,Treptow-Köpenick
202,119,52.4029313244237,13.6264526024854,0,Treptow-Köpenick
203,119,52.4027874861624,13.6301189564667,0,Treptow-Köpenick
204,119,52.4026435344808,13.633785279505,0,Treptow-Köpenick
205,119,52.4024994693808,13.6374515715763,0,Treptow-Köpenick
206,119,52.4023552908649,13.6411178326565,0,Treptow-Köpenick
207,119,52.4022109989351,13.6447840627218,0,Treptow-Köpenick
208,119,52.4020665935936,13.6484502617479,0,Treptow-Köpenick
209,119,52.4019220748428,13.652116429711,0,Treptow-Köpenick
210,119,52.4017774426847,13.6557825665869,0,Treptow-Köpenick
212,119,52.4014878381557,13.6631147469813,0,Treptow-Köpenick
213,119,52.4013428657893,13.6667807904517,0,Treptow-Köpenick
214,119,52.4011977800244,13.6704468027388,0,Treptow-Köpenick
215,119,52.4010525808635,13.6741127838188,0,Treptow-Köpenick
216,119,52.4009072683085,13.6777787336675,0,Treptow-Köpenick
217,119,52.4007618423619,13.681444652261,0,Treptow-Köpenick
218,119,52.4006163030258,13.6851105395752,0,Treptow-Köpenick
219,119,52.4004706503024,13.6887763955861,0,Treptow-Köpenick
220,119,52.4003248841939,13.6924422202697,0,Treptow-Köpenick
221,119,52.4001790047026,13.696108013602,0,Treptow-Köpenick
222,119,52.4000330118308,13.6997737755589,0,Treptow-Köpenick
224,119,52.3997406859542,13.7071052052509,0,Treptow-Köpenick
225,119,52.3995943529539,13.7107708729379,0,Treptow-Köpenick
57,120,52.420346123879,13.0943083705294,0,Steglitz-Zehlendorf
58,120,52.4202187642166,13.0979787711332,0,Steglitz-Zehlendorf
59,120,52.4200912908419,13.1016491442969,0,Steglitz-Zehlendorf
60,120,52.4199637037569,13.1053194899962,0,Steglitz-Zehlendorf
62,120,52.419708188464,13.112660098905,0,Steglitz-Zehlendorf
63,120,52.4195802602599,13.1163303620661,0,Steglitz-Zehlendorf
64,120,52.4194522183534,13.120000597666,0,Steglitz-Zehlendorf
65,120,52.4193240627464,13.1236708056805,0,Steglitz-Zehlendorf
67,120,52.4190674104388,13.1310111388566,0,Steglitz-Zehlendorf
68,120,52.4189389137421,13.1346812639699,0,Steglitz-Zehlendorf
69,120,52.4188103033528,13.1383513614009,0,Steglitz-Zehlendorf
79,120,52.4175179467987,13.1750508078694,0,Steglitz-Zehlendorf
81,120,52.4172581113739,13.1823903625579,0,Steglitz-Zehlendorf
82,120,52.4171280231601,13.1860600979193,0,Steglitz-Zehlendorf
83,120,52.4169978212814,13.1897298052599,0,Steglitz-Zehlendorf
84,120,52.4168675057398,13.1933994845555,0,Steglitz-Zehlendorf
86,120,52.4166065336758,13.200738758915,0,Steglitz-Zehlendorf
87,120,52.4164758771574,13.2044083539306,0,Steglitz-Zehlendorf
108,120,52.4137058390754,13.281463311305,0,Steglitz-Zehlendorf
167,120,52.4056552872876,13.4978827155756,0,Neukölln
173,120,52.4048144493914,13.5198856875705,0,Treptow-Köpenick
192,120,52.4021248475839,13.5895545644593,0,Treptow-Köpenick
193,120,52.4019821551089,13.5932210421646,0,Treptow-Köpenick
194,120,52.4018393492006,13.5968874891726,0,Treptow-Köpenick
195,120,52.4016964298612,13.6005539054594,0,Treptow-Köpenick
196,120,52.4015533970929,13.6042202910009,0,Treptow-Köpenick
197,120,52.4014102508978,13.6078866457731,0,Treptow-Köpenick
198,120,52.4012669912782,13.6115529697519,0,Treptow-Köpenick
199,120,52.4011236182362,13.6152192629132,0,Treptow-Köpenick
200,120,52.4009801317739,13.6188855252332,0,Treptow-Köpenick
201,120,52.4008365318937,13.6225517566876,0,Treptow-Köpenick
202,120,52.4006928185977,13.6262179572526,0,Treptow-Köpenick
203,120,52.4005489918881,13.629884126904,0,Treptow-Köpenick
204,120,52.4004050517671,13.6335502656179,0,Treptow-Köpenick
205,120,52.4002609982369,13.6372163733702,0,Treptow-Köpenick
206,120,52.4001168312997,13.6408824501369,0,Treptow-Köpenick
207,120,52.3999725509577,13.6445484958939,0,Treptow-Köpenick
208,120,52.3998281572131,13.6482145106173,0,Treptow-Köpenick
209,120,52.399683650068,13.651880494283,0,Treptow-Köpenick
210,120,52.3995390295248,13.6555464468669,0,Treptow-Köpenick
211,120,52.3993942955857,13.6592123683452,0,Treptow-Köpenick
212,120,52.3992494482527,13.6628782586937,0,Treptow-Köpenick
213,120,52.3991044875282,13.6665441178885,0,Treptow-Köpenick
214,120,52.3989594134144,13.6702099459055,0,Treptow-Köpenick
215,120,52.3988142259134,13.6738757427207,0,Treptow-Köpenick
216,120,52.3986689250276,13.6775415083102,0,Treptow-Köpenick
217,120,52.398523510759,13.6812072426498,0,Treptow-Köpenick
218,120,52.39837798311,13.6848729457156,0,Treptow-Köpenick
219,120,52.3982323420827,13.6885386174836,0,Treptow-Köpenick
220,120,52.3980865876794,13.6922042579297,0,Treptow-Köpenick
221,120,52.3979407199023,13.69586986703,0,Treptow-Köpenick
222,120,52.3977947387537,13.6995354447605,0,Treptow-Köpenick
223,120,52.3976486442357,13.7032009910971,0,Treptow-Köpenick
224,120,52.3975024363506,13.7068665060159,0,Treptow-Köpenick
56,121,52.4182332731488,13.0904302924882,0,Steglitz-Zehlendorf
57,121,52.4181060374285,13.0941005354583,0,Steglitz-Zehlendorf
58,121,52.4179786880032,13.0977707510172,0,Steglitz-Zehlendorf
59,121,52.4178512248748,13.1014409391408,0,Steglitz-Zehlendorf
60,121,52.4177236480451,13.1051110998048,0,Steglitz-Zehlendorf
62,121,52.4174681532901,13.1124513386574,0,Steglitz-Zehlendorf
63,121,52.4173402353685,13.1161214167976,0,Steglitz-Zehlendorf
64,121,52.4172122037536,13.1197914673815,0,Steglitz-Zehlendorf
65,121,52.4170840584474,13.1234614903848,0,Steglitz-Zehlendorf
78,121,52.4154078244419,13.1711692685897,0,Steglitz-Zehlendorf
80,121,52.4151482372215,13.1785085093172,0,Steglitz-Zehlendorf
81,121,52.4150182731205,13.1821780877418,0,Steglitz-Zehlendorf
82,121,52.4148881953617,13.1858476381745,0,Steglitz-Zehlendorf
83,121,52.4147580039471,13.1895171605914,0,Steglitz-Zehlendorf
84,121,52.4146276988787,13.1931866549682,0,Steglitz-Zehlendorf
125,121,52.4091873599273,13.3436114837077,0,Tempelhof-Schöneberg
131,121,52.4083751962201,13.3656208163171,0,Tempelhof-Schöneberg
132,121,52.4082394381434,13.3692889363625,0,Tempelhof-Schöneberg
173,121,52.4025756109385,13.5196564203449,0,Treptow-Köpenick
193,121,52.3997435441414,13.5929880867338,0,Treptow-Köpenick
194,121,52.3996007497023,13.5966543493876,0,Treptow-Köpenick
195,121,52.3994578418411,13.6003205813255,0,Treptow-Köpenick
196,121,52.3993148205601,13.6039867825234,0,Treptow-Köpenick
197,121,52.3991716858612,13.6076529529574,0,Treptow-Köpenick
198,121,52.3990284377469,13.6113190926034,0,Treptow-Köpenick
199,121,52.3988850762193,13.6149852014374,0,Treptow-Köpenick
200,121,52.3987416012804,13.6186512794353,0,Treptow-Köpenick
201,121,52.3985980129326,13.6223173265731,0,Treptow-Köpenick
202,121,52.3984543111781,13.6259833428268,0,Treptow-Köpenick
205,121,52.3980225254958,13.636981206043,0,Treptow-Köpenick
206,121,52.3978783701362,13.64064709852,0,Treptow-Köpenick
207,121,52.3977341013808,13.6443129599928,0,Treptow-Köpenick
208,121,52.3975897192318,13.6479787904373,0,Treptow-Köpenick
209,121,52.3974452236915,13.6516445898296,0,Treptow-Köpenick
210,121,52.397300614762,13.6553103581456,0,Treptow-Köpenick
211,121,52.3971558924455,13.6589760953613,0,Treptow-Köpenick
212,121,52.3970110567443,13.6626418014527,0,Treptow-Köpenick
213,121,52.3968661076606,13.6663074763958,0,Treptow-Köpenick
214,121,52.3967210451966,13.6699731201665,0,Treptow-Köpenick
215,121,52.3965758693545,13.673638732741,0,Treptow-Köpenick
216,121,52.3964305801365,13.677304314095,0,Treptow-Köpenick
217,121,52.3962851775449,13.6809698642048,0,Treptow-Köpenick
218,121,52.3961396615818,13.6846353830461,0,Treptow-Köpenick
219,121,52.3959940322495,13.6883008705951,0,Treptow-Köpenick
220,121,52.3958482895502,13.6919663268277,0,Treptow-Köpenick
221,121,52.3957024334861,13.69563175172,0,Treptow-Köpenick
222,121,52.3955564640595,13.6992971452479,0,Treptow-Köpenick
223,121,52.3954103812726,13.7029625073874,0,Treptow-Köpenick
56,122,52.4159931750365,13.0902226697583,0,Steglitz-Zehlendorf
57,122,52.4158659495433,13.0938927277028,0,Steglitz-Zehlendorf
58,122,52.4157386103541,13.0975627582409,0,Steglitz-Zehlendorf
59,122,52.4156111574709,13.1012327613485,0,Steglitz-Zehlendorf
60,122,52.4154835908955,13.1049027370014,0,Steglitz-Zehlendorf
62,122,52.4152281166762,13.1122426058461,0,Steglitz-Zehlendorf
63,122,52.4151002090362,13.1159124989895,0,Steglitz-Zehlendorf
64,122,52.4149721877119,13.1195823645814,0,Steglitz-Zehlendorf
65,122,52.4148440527052,13.1232522025976,0,Steglitz-Zehlendorf
66,122,52.4147158040182,13.1269220130139,0,Steglitz-Zehlendorf
67,122,52.4145874416528,13.130591795806,0,Steglitz-Zehlendorf
74,122,52.4136857222647,13.1562794998442,0,Steglitz-Zehlendorf
76,122,52.4134270651604,13.1636185938594,0,Steglitz-Zehlendorf
77,122,52.4132975661193,13.1672880990801,0,Steglitz-Zehlendorf
78,122,52.4131679534214,13.1709575764107,0,Steglitz-Zehlendorf
79,122,52.4130382270688,13.174627025827,0,Steglitz-Zehlendorf
80,122,52.4129083870635,13.1782964473048,0,Steglitz-Zehlendorf
81,122,52.4127784334074,13.1819658408199,0,Steglitz-Zehlendorf
82,122,52.4126483661026,13.1856352063482,0,Steglitz-Zehlendorf
107,122,52.4093597534868,13.2773601781454,0,Steglitz-Zehlendorf
117,122,52.408024427293,13.3140451803809,0,Steglitz-Zehlendorf
118,122,52.4078902699717,13.317713522293,0,Steglitz-Zehlendorf
119,122,52.4077559990764,13.3213818353246,0,Steglitz-Zehlendorf
130,122,52.4062715239342,13.3617313656643,0,Tempelhof-Schöneberg
131,122,52.4061358903119,13.3653993302491,0,Tempelhof-Schöneberg
132,122,52.4060001431424,13.3690672656399,0,Tempelhof-Schöneberg
133,122,52.4058642824278,13.3727351718126,0,Tempelhof-Schöneberg
162,122,52.4018749389903,13.4790916326071,0,Neukölln
194,122,52.3973621486197,13.5964212402125,0,Treptow-Köpenick
195,122,52.3972192522355,13.6000872878255,0,Treptow-Köpenick
196,122,52.3970762424405,13.6037533047038,0,Treptow-Köpenick
197,122,52.3969331192369,13.6074192908236,0,Treptow-Köpenick
198,122,52.3967898826267,13.6110852461607,0,Treptow-Köpenick
199,122,52.3966465326122,13.6147511706912,0,Treptow-Köpenick
200,122,52.3965030691956,13.6184170643911,0,Treptow-Köpenick
201,122,52.3963594923791,13.6220829272362,0,Treptow-Köpenick
202,122,52.3962158021648,13.6257487592026,0,Treptow-Köpenick
206,122,52.3956399073744,13.6404117778005,0,Treptow-Köpenick
207,122,52.3954956502044,13.644077455013,0,Treptow-Köpenick
208,122,52.3953512796499,13.6477431012027,0,Treptow-Köpenick
209,122,52.3952067957131,13.6514087163455,0,Treptow-Köpenick
210,122,52.3950621983961,13.6550743004174,0,Treptow-Köpenick
211,122,52.3949174877013,13.6587398533945,0,Treptow-Köpenick
212,122,52.3947726636307,13.6624053752527,0,Treptow-Köpenick
213,122,52.3946277261866,13.6660708659681,0,Treptow-Köpenick
214,122,52.3944826753712,13.6697363255165,0,Treptow-Köpenick
216,122,52.3941922336355,13.6770671510167,0,Treptow-Köpenick
217,122,52.3940468427196,13.6807325169205,0,Treptow-Köpenick
218,122,52.3939013384413,13.6843978515613,0,Treptow-Köpenick
219,122,52.3937557208028,13.6880631549153,0,Treptow-Köpenick
220,122,52.3936099898063,13.6917284269583,0,Treptow-Köpenick
221,122,52.3934641454541,13.6953936676664,0,Treptow-Köpenick
222,122,52.3933181877484,13.6990588770157,0,Treptow-Köpenick
57,123,52.4136258602234,13.0936849472582,0,Steglitz-Zehlendorf
60,123,52.4132435323081,13.1046944015812,0,Steglitz-Zehlendorf
63,123,52.4128601812629,13.115703608637,0,Steglitz-Zehlendorf
64,123,52.4127321702282,13.1193732892611,0,Steglitz-Zehlendorf
65,123,52.4126040455202,13.1230429423143,0,Steglitz-Zehlendorf
66,123,52.4124758071409,13.1267125677724,0,Steglitz-Zehlendorf
72,123,52.4117039898779,13.1487297396695,0,Steglitz-Zehlendorf
73,123,52.4115749558546,13.1523991712848,0,Steglitz-Zehlendorf
75,123,52.4113165468433,13.1597379511254,0,Steglitz-Zehlendorf
76,123,52.4111871718593,13.1634072993024,0,Steglitz-Zehlendorf
77,123,52.4110576832257,13.1670766196183,0,Steglitz-Zehlendorf
78,123,52.4109280809444,13.170745912049,0,Steglitz-Zehlendorf
79,123,52.4107983650175,13.1744151765702,0,Steglitz-Zehlendorf
80,123,52.4106685354469,13.1780844131578,0,Steglitz-Zehlendorf
81,123,52.4105385922347,13.1817536217876,0,Steglitz-Zehlendorf
107,123,52.4071201870367,13.2771431538239,0,Steglitz-Zehlendorf
116,123,52.4059190011124,13.3101581227054,0,Steglitz-Zehlendorf
117,123,52.4057849681373,13.3138263087671,0,Steglitz-Zehlendorf
118,123,52.4056508215953,13.3174944659776,0,Steglitz-Zehlendorf
119,123,52.4055165614883,13.3211625943127,0,Steglitz-Zehlendorf
120,123,52.4053821878185,13.3248306937483,0,Steglitz-Zehlendorf
131,123,52.4038965828903,13.3651778732738,0,Tempelhof-Schöneberg
132,123,52.4037608466269,13.3688456240341,0,Tempelhof-Schöneberg
133,123,52.4036249968274,13.3725133455813,0,Tempelhof-Schöneberg
135,123,52.4033529566288,13.3798487009403,0,Tempelhof-Schöneberg
180,123,52.3971120262564,13.5448628621658,0,Treptow-Köpenick
181,123,52.3969707292022,13.5485291531632,0,Treptow-Köpenick
182,123,52.3968293187158,13.5521954137679,0,Treptow-Köpenick
183,123,52.3966877947993,13.5558616439559,0,Treptow-Köpenick
194,123,52.3951235459528,13.5961881616421,0,Treptow-Köpenick
195,123,52.3949806610445,13.599854024954,0,Treptow-Köpenick
196,123,52.3948376627345,13.6035198575368,0,Treptow-Köpenick
197,123,52.3946945510248,13.6071856593663,0,Treptow-Köpenick
198,123,52.3945513259176,13.6108514304185,0,Treptow-Köpenick
199,123,52.3944079874152,13.6145171706695,0,Treptow-Köpenick
200,123,52.3942645355196,13.6181828800952,0,Treptow-Köpenick
201,123,52.3941209702332,13.6218485586716,0,Treptow-Köpenick
202,123,52.3939772915581,13.6255142063746,0,Treptow-Köpenick
207,123,52.3932571974288,13.6438419809492,0,Treptow-Köpenick
208,123,52.3931128384676,13.6475074429079,0,Treptow-Köpenick
209,123,52.3929683661331,13.6511728738252,0,Treptow-Köpenick
210,123,52.3928237804275,13.654838273677,0,Treptow-Köpenick
211,123,52.3926790813531,13.6585036424395,0,Treptow-Köpenick
212,123,52.3925342689119,13.6621689800884,0,Treptow-Köpenick
213,123,52.3923893431063,13.6658342865999,0,Treptow-Köpenick
214,123,52.3922443039384,13.66949956195,0,Treptow-Köpenick
215,123,52.3920991514105,13.6731648061146,0,Treptow-Köpenick
216,123,52.3919538855247,13.6768300190698,0,Treptow-Köpenick
217,123,52.3918085062834,13.6804952007915,0,Treptow-Köpenick
218,123,52.3916630136886,13.6841603512557,0,Treptow-Köpenick
219,123,52.3915174077428,13.6878254704386,0,Treptow-Köpenick
220,123,52.3913716884479,13.6914905583159,0,Treptow-Köpenick
221,123,52.3912258558064,13.6951556148639,0,Treptow-Köpenick
57,124,52.411385769469,13.0934771941196,0,Steglitz-Zehlendorf
63,124,52.4106201520489,13.1154947457353,0,Steglitz-Zehlendorf
64,124,52.4104921513027,13.1191642414157,0,Steglitz-Zehlendorf
65,124,52.4103640368923,13.12283370953,0,Steglitz-Zehlendorf
67,124,52.4101074670868,13.1301725629636,0,Steglitz-Zehlendorf
72,124,52.4094640535873,13.1485192124483,0,Steglitz-Zehlendorf
73,124,52.4093350299341,13.1521884591634,0,Steglitz-Zehlendorf
74,124,52.4092058926346,13.1558576780947,0,Steglitz-Zehlendorf
75,124,52.4090766416905,13.1595268692182,0,Steglitz-Zehlendorf
76,124,52.4089472771038,13.1631960325096,0,Steglitz-Zehlendorf
77,124,52.4088177988767,13.1668651679448,0,Steglitz-Zehlendorf
78,124,52.408688207011,13.1705342754996,0,Steglitz-Zehlendorf
79,124,52.4085585015087,13.1742033551498,0,Steglitz-Zehlendorf
104,124,52.4052789378996,13.2659212067511,0,Steglitz-Zehlendorf
106,124,52.4050135056139,13.2732578694984,0,Steglitz-Zehlendorf
116,124,52.4036795296895,13.3099394645253,0,Steglitz-Zehlendorf
117,124,52.4035455074836,13.3136074659045,0,Steglitz-Zehlendorf
118,124,52.4034113717197,13.3172754384375,0,Steglitz-Zehlendorf
119,124,52.4032771224,13.3209433821001,0,Steglitz-Zehlendorf
131,124,52.4016572739555,13.3649564453863,0,Tempelhof-Schöneberg
132,124,52.401521548597,13.36862401154,0,Tempelhof-Schöneberg
133,124,52.4013857097116,13.3722915484858,0,Tempelhof-Schöneberg
163,124,52.397257763474,13.4823039556834,0,Neukölln
178,124,52.3951554934411,13.5373000902764,0,Treptow-Köpenick
