"hour","x","y","twitter","instagram"
14,118,77,0,2
14,118,78,0,5
14,118,79,3,1
14,118,80,0,2
14,118,87,0,1
14,119,62,0,1
14,119,66,0,1
14,119,78,0,2
14,119,79,1,2
14,119,90,0,1
14,120,44,0,1
14,120,69,0,1
14,120,78,3,8
14,120,79,0,1
14,120,86,0,1
14,120,112,0,1
14,121,77,0,4
14,121,78,0,1
14,121,79,0,1
14,121,80,0,1
14,121,119,0,1
14,122,76,0,1
14,122,78,0,2
14,122,80,0,1
14,122,81,0,1
14,122,82,0,1
14,122,83,0,1
14,122,96,0,1
14,123,69,1,0
14,123,87,0,1
14,124,56,0,2
14,124,58,0,1
14,124,70,1,0
14,124,74,0,6
14,124,80,0,1
14,125,77,0,1
14,125,78,1,1
14,125,79,0,1
14,125,81,0,2
14,125,87,0,1
14,125,96,0,1
14,125,99,0,1
14,126,25,0,1
14,126,56,0,1
14,126,58,1,2
14,126,60,0,1
14,126,61,0,1
14,126,68,0,1
14,126,99,0,1
14,126,112,0,6
14,127,81,0,1
14,127,82,0,1
14,127,85,0,2
14,127,86,0,1
14,128,59,0,1
14,128,73,0,21
14,128,77,0,1
14,128,79,0,4
14,128,83,0,1
14,128,84,0,1
14,128,86,0,1
14,128,98,0,1
14,129,69,0,1
14,130,63,0,1
14,130,68,1,6
14,130,72,0,1
14,130,76,0,3
14,130,77,0,2
14,131,39,0,1
14,131,60,0,1
14,131,67,0,4
14,131,72,2,10
14,131,73,3,18
14,131,76,1,5
14,131,78,0,1
14,131,81,0,1
14,131,86,0,1
14,132,66,1,0
14,132,72,0,1
14,132,73,1,12
14,132,74,1,11
14,132,76,0,2
14,132,77,4,0
14,132,81,0,1
14,133,52,0,1
14,133,53,0,3
14,133,56,0,1
14,133,58,0,1
14,133,59,1,1
14,133,66,0,1
14,133,67,0,2
14,133,70,0,2
14,133,73,0,1
14,133,75,1,1
14,133,85,0,3
14,133,103,1,2
14,134,54,0,1
14,134,64,0,4
14,134,68,0,1
14,134,69,0,3
14,134,71,1,5
14,134,72,0,2
14,134,73,0,3
14,134,79,0,1
14,134,87,0,3
14,134,95,0,1
14,135,49,0,1
14,135,61,0,1
14,135,63,0,2
14,135,66,0,1
14,135,68,0,1
14,135,69,0,2
14,135,71,0,1
14,135,73,0,1
14,135,74,0,3
14,135,75,0,1
14,135,76,0,4
14,135,77,0,2
14,135,82,0,1
14,135,84,0,1
14,136,41,0,1
14,136,63,0,1
14,136,66,1,0
14,136,67,0,2
14,136,68,0,1
14,136,70,0,5
14,136,72,0,3
14,136,74,0,3
14,136,76,0,1
14,136,81,0,1
14,136,85,0,1
14,136,87,0,2
14,137,61,1,8
14,137,63,0,1
14,137,65,0,10
14,137,66,0,3
14,137,68,0,3
14,137,70,0,3
14,137,71,2,2
14,137,72,0,1
14,137,78,0,2
14,137,79,0,1
14,137,83,0,1
14,137,85,0,1
14,138,55,0,1
14,138,60,1,1
14,138,61,1,6
14,138,62,0,1
14,138,65,0,1
14,138,66,0,3
14,138,67,0,6
14,138,68,0,1
14,138,69,0,2
14,138,71,0,3
14,138,72,0,7
14,138,79,12,241
14,139,61,0,1
14,139,70,1,0
14,139,71,4,0
14,139,72,0,4
14,139,75,0,1
14,139,80,0,1
14,139,81,0,2
14,140,60,0,1
14,140,61,0,2
14,140,62,0,1
14,140,65,0,2
14,140,66,0,3
14,140,67,0,3
14,140,69,0,1
14,140,70,0,8
14,140,78,0,2
14,140,81,0,1
14,140,92,0,6
14,141,58,0,1
14,141,60,0,3
14,141,62,0,2
14,141,67,0,1
14,141,68,1,0
14,141,69,1,0
14,141,70,2,15
14,141,72,0,3
14,141,73,0,1
14,141,78,1,0
14,141,82,0,1
14,142,60,0,3
14,142,61,1,1
14,142,62,0,3
14,142,63,0,2
14,142,64,0,2
14,142,66,0,1
14,142,67,0,1
14,142,69,0,1
14,142,73,0,1
14,142,79,0,1
14,142,82,0,2
14,142,85,6,0
14,142,86,0,4
14,142,91,0,1
14,143,44,0,1
14,143,73,0,1
14,143,74,0,4
14,143,79,0,24
14,143,80,0,2
14,143,81,0,2
14,143,83,1,0
14,143,92,0,1
14,144,60,0,2
14,144,67,0,2
14,144,74,0,1
14,144,75,0,1
14,144,79,0,2
14,144,82,0,1
14,144,85,0,1
14,144,90,0,5
14,144,93,0,1
14,145,28,0,1
14,145,57,0,1
14,145,64,0,1
14,145,65,0,1
14,145,79,0,1
14,145,80,0,1
14,145,83,0,1
14,145,84,0,1
14,145,85,0,1
14,145,89,0,1
14,145,90,0,2
14,145,91,0,4
14,145,127,0,1
14,146,64,0,1
14,146,65,0,2
14,146,67,0,15
14,146,78,1,4
14,146,80,1,2
14,146,82,0,1
14,146,84,0,1
14,146,90,1,0
14,146,110,0,1
14,147,30,0,1
14,147,38,0,1
14,147,64,0,1
14,147,68,0,1
14,147,71,2,2
14,147,75,0,1
14,147,76,0,2
14,147,80,0,6
14,147,81,0,1
14,147,85,0,4
14,147,92,0,1
14,148,48,0,3
14,148,55,0,1
14,148,74,0,1
14,148,75,0,1
14,148,76,0,5
14,148,79,0,1
14,148,82,0,1
14,148,87,1,3
14,148,88,0,1
14,149,32,0,1
14,149,71,0,1
14,149,74,1,2
14,149,77,0,2
14,149,78,0,1
14,150,67,0,1
14,150,72,5,0
14,150,78,0,17
14,150,79,0,2
14,150,85,0,6
14,150,93,0,1
14,151,71,0,1
14,151,76,1,1
14,151,77,0,2
14,151,79,0,2
14,152,70,0,4
14,152,72,1,1
14,152,75,0,1
14,152,76,1,2
14,152,77,0,1
14,152,83,0,1
14,153,27,0,1
14,153,55,0,1
14,153,74,0,4
14,153,80,0,2
14,154,38,1,0
14,154,55,0,1
14,154,70,0,1
14,154,73,0,1
14,154,74,0,4
14,155,68,0,1
14,155,70,0,1
14,155,71,1,5
14,155,73,0,1
14,155,74,0,1
14,155,79,0,2
14,155,80,0,1
14,155,81,0,1
14,155,90,0,1
14,155,106,0,1
14,155,110,0,1
14,156,61,1,1
14,156,73,0,1
14,156,76,0,2
14,156,77,0,2
14,156,80,0,1
14,157,83,0,6
14,157,84,0,1
14,158,75,0,2
14,159,11,0,1
14,159,60,0,1
14,159,79,0,1
14,159,87,0,7
14,160,66,0,2
14,160,84,0,1
14,164,56,0,1
14,164,61,0,1
14,166,56,0,1
14,166,86,0,1
14,167,106,0,1
14,168,67,0,1
14,168,90,0,1
14,169,72,0,1
14,169,75,0,1
14,169,86,0,1
14,169,102,0,1
14,171,78,0,1
14,174,65,0,2
14,175,59,0,1
14,176,108,0,1
14,178,94,0,2
14,179,48,0,1
14,179,52,0,1
14,187,101,0,1
14,193,98,0,1
14,207,129,0,1
14,207,140,0,1
14,208,105,0,7
14,212,99,0,1
15,66,74,0,2
15,66,115,0,1
15,71,120,0,1
15,74,119,0,1
15,75,109,0,1
15,82,66,1,0
15,82,67,1,0
15,82,71,0,1
15,84,66,0,1
15,86,62,0,1
15,90,31,0,2
15,90,61,0,1
15,91,33,0,1
15,93,32,1,0
15,93,107,0,2
15,94,76,0,4
15,94,111,0,1
15,94,112,0,1
15,95,83,0,1
15,99,112,0,2
15,100,65,0,1
15,100,113,0,1
15,101,95,1,1
15,101,111,0,1
15,102,80,1,0
15,103,81,0,1
15,104,81,0,1
15,105,79,0,7
15,106,73,1,1
15,106,74,0,1
15,107,57,0,2
15,107,58,1,1
15,108,72,0,3
15,108,105,0,1
15,109,72,0,1
15,109,73,0,1
15,109,78,3,1
15,111,82,0,1
15,111,105,0,1
15,112,74,0,1
15,112,88,0,4
15,113,50,0,1
15,113,76,0,4
15,113,100,0,4
15,114,76,2,6
15,114,81,0,3
15,115,77,0,1
15,115,80,0,2
15,115,83,0,1
15,115,96,0,1
15,116,37,1,0
15,116,72,1,0
15,116,80,0,1
15,116,84,0,1
15,116,85,0,1
15,117,52,0,1
15,117,80,0,1
15,117,81,0,1
15,117,84,0,1
15,117,107,0,1
15,118,68,0,1
15,118,75,0,1
15,118,78,0,3
15,118,79,0,2
15,118,80,0,3
15,118,88,0,1
15,118,97,0,1
15,118,99,0,1
15,119,57,0,5
15,119,74,0,1
15,119,78,0,6
15,119,79,0,1
15,119,81,0,1
15,119,82,0,1
15,119,87,0,1
15,119,96,1,1
15,120,44,0,1
15,120,76,0,2
15,120,77,0,1
15,120,78,0,19
15,120,79,0,1
15,120,99,0,1
15,121,36,0,1
15,121,61,0,1
15,121,66,0,1
15,121,69,0,1
15,121,77,0,3
15,121,78,0,1
15,121,79,1,1
15,122,65,0,1
15,122,76,2,1
15,122,82,0,1
15,123,37,0,1
15,123,73,0,1
15,123,76,0,1
15,123,80,0,1
15,123,87,0,1
15,123,88,0,1
15,124,53,0,1
15,124,59,0,1
15,124,74,1,4
15,124,77,0,1
15,124,89,0,1
15,125,73,0,2
15,125,78,1,2
15,125,79,0,2
15,125,84,0,1
15,126,61,0,1
15,126,70,0,1
15,126,85,0,1
15,126,87,0,1
15,127,58,0,1
15,127,85,0,2
15,128,44,0,1
15,128,61,0,1
15,128,69,0,1
15,128,72,0,1
15,128,73,0,12
15,128,77,0,1
15,128,88,0,1
15,128,98,0,1
15,129,55,0,1
15,129,69,1,3
15,129,76,0,7
15,129,90,0,1
15,130,68,1,6
15,130,72,0,1
15,130,76,0,2
15,130,77,0,2
15,130,83,0,2
15,130,95,0,1
15,131,67,0,9
15,131,72,3,12
15,131,73,7,27
15,131,75,0,2
15,131,76,1,8
15,131,78,0,2
15,131,84,0,1
15,131,85,0,1
15,131,117,0,1
15,132,63,0,1
15,132,73,0,10
15,132,74,0,6
15,132,76,0,1
15,132,77,0,4
15,133,53,0,1
15,133,59,1,6
15,133,67,0,1
15,133,76,0,1
15,133,85,0,8
15,134,57,1,0
15,134,64,0,5
15,134,68,0,1
15,134,69,0,4
15,134,71,0,3
15,134,72,0,1
15,134,73,0,1
15,134,74,0,1
15,134,81,0,1
15,134,87,0,5
15,135,66,0,3
15,135,67,0,2
15,135,71,0,2
15,135,73,0,1
15,135,74,0,2
15,135,75,0,2
15,135,76,1,4
15,135,77,0,2
15,135,107,0,1
15,136,64,0,1
15,136,65,0,1
15,136,67,1,2
15,136,68,0,1
15,136,70,0,10
15,136,71,0,1
15,136,74,0,5
15,136,79,0,1
15,136,80,0,1
15,136,81,0,4
15,136,83,0,1
15,136,89,0,1
15,137,19,0,1
15,137,61,1,6
15,137,65,0,5
15,137,66,1,2
15,137,67,1,1
15,137,71,0,1
15,137,72,1,0
15,137,73,0,1
15,137,77,0,1
15,137,78,0,1
15,137,79,0,5
15,137,107,0,1
15,137,127,2,0
15,138,56,0,1
15,138,60,0,5
15,138,61,0,3
15,138,62,0,1
15,138,66,0,1
15,138,67,1,9
15,138,68,0,1
15,138,69,1,5
15,138,71,0,1
15,138,72,0,8
15,138,74,0,1
15,138,79,6,246
15,139,50,0,2
15,139,62,0,3
15,139,63,0,1
15,139,65,0,1
15,139,67,0,1
15,139,68,0,1
15,139,69,0,1
15,139,71,4,0
15,139,72,0,4
15,139,91,0,2
15,140,57,0,3
15,140,62,0,4
15,140,65,0,1
15,140,66,1,1
15,140,67,0,1
15,140,70,0,2
15,140,73,0,1
15,140,74,0,1
15,140,78,2,2
15,140,84,0,3
15,140,92,1,9
15,141,58,0,1
15,141,60,0,3
15,141,61,0,1
15,141,67,0,2
15,141,68,0,1
15,141,69,0,1
15,141,70,0,8
15,141,72,0,1
15,141,78,1,3
15,142,61,0,1
15,142,62,0,1
15,142,67,0,1
15,142,69,1,2
15,142,71,1,0
15,142,79,0,1
15,142,82,0,1
15,142,85,3,3
15,142,86,0,8
15,142,90,1,0
15,143,60,0,1
15,143,75,0,4
15,143,77,0,1
15,143,78,1,2
15,143,79,2,28
15,143,80,1,5
15,143,81,0,1
15,144,35,0,1
15,144,60,0,1
15,144,71,0,1
15,144,75,0,1
15,144,79,0,2
15,144,83,1,2
15,144,84,0,1
15,144,90,0,1
15,145,64,0,1
15,145,71,0,1
15,145,83,0,1
15,145,85,0,2
15,145,88,0,1
15,145,91,0,1
15,146,63,0,1
15,146,64,1,0
15,146,65,0,1
15,146,67,4,14
15,146,78,2,4
15,146,80,0,2
15,146,82,0,4
15,146,83,0,1
15,146,110,0,1
15,147,53,0,1
15,147,71,0,1
15,147,75,0,3
15,147,76,0,1
15,147,80,0,8
15,147,81,0,1
15,147,83,0,3
15,147,84,0,1
15,147,85,0,2
15,147,93,0,2
15,148,55,0,1
15,148,75,0,1
15,148,76,1,3
15,148,82,0,1
15,148,83,0,1
15,148,86,0,1
15,148,87,1,1
15,148,88,0,1
15,148,97,0,1
15,149,74,0,1
15,149,75,0,1
15,149,77,0,5
15,149,78,0,1
15,149,79,0,2
15,149,86,0,1
15,150,72,7,0
15,150,78,0,19
15,150,79,0,1
15,150,85,0,4
15,150,87,0,1
15,150,88,0,1
15,150,91,0,1
15,150,93,0,1
15,151,72,0,1
15,151,73,1,0
15,151,75,0,1
15,151,77,3,2
15,151,79,0,1
15,151,81,0,1
15,151,86,0,1
15,151,101,1,0
15,152,59,1,0
15,152,66,1,1
15,152,70,0,2
15,152,72,0,3
15,152,75,0,1
15,152,76,0,2
15,152,80,0,3
15,153,70,0,1
15,153,71,1,0
15,153,72,0,1
15,153,74,0,4
15,153,80,0,1
15,153,87,0,1
15,154,38,1,0
15,154,55,0,1
15,154,70,1,0
15,154,72,0,1
15,154,73,0,1
15,154,74,1,3
15,154,76,0,1
15,154,91,0,1
15,154,109,0,1
15,155,71,3,7
15,155,74,0,1
15,155,81,0,1
15,155,90,0,9
15,155,110,0,2
15,156,74,0,1
15,156,76,0,1
15,156,77,1,0
15,156,114,0,1
15,157,66,0,1
15,157,83,2,7
15,157,84,1,8
15,158,70,0,1
15,158,75,0,1
15,159,18,0,1
15,159,26,0,4
15,159,87,0,1
15,159,94,0,1
15,160,67,0,1
15,161,66,1,0
15,163,91,1,1
15,164,59,0,1
15,164,86,0,1
15,165,71,0,1
15,165,87,0,3
15,166,81,0,1
15,167,115,0,2
15,168,90,0,3
15,169,78,0,1
15,169,115,1,1
15,170,67,0,1
15,170,70,1,0
15,171,105,0,1
15,172,78,0,3
15,174,65,0,1
15,174,98,0,1
15,174,108,0,1
15,179,55,0,1
15,180,73,0,1
15,184,71,0,1
15,184,92,0,1
15,185,55,0,1
15,188,67,0,2
15,190,76,0,1
15,191,64,0,1
15,200,98,1,1
15,201,113,0,1
15,204,111,0,2
15,212,99,0,2
15,214,100,0,2
15,217,107,0,1
16,66,107,0,1
16,72,121,0,2
16,73,75,0,1
16,74,119,0,1
16,79,88,0,1
16,83,66,0,1
16,85,113,0,2
16,86,76,0,1
16,90,31,0,1
16,93,107,0,4
16,94,76,0,1
16,94,96,0,1
16,94,112,0,3
16,95,77,0,2
16,95,83,0,2
16,98,74,0,1
16,99,112,0,1
16,100,45,0,1
16,100,116,0,1
16,101,87,0,1
16,102,65,0,1
16,102,89,0,1
16,102,110,0,1
16,103,61,0,1
16,103,104,0,1
16,104,91,1,1
16,104,92,1,0
16,105,51,0,1
16,105,79,4,9
16,106,74,0,1
16,106,88,0,1
16,107,57,1,4
16,107,58,0,2
16,107,78,0,1
16,107,102,0,1
16,107,103,0,2
16,108,72,0,3
16,108,105,0,1
16,109,69,0,1
16,109,72,0,2
16,109,73,0,1
16,109,92,0,1
16,109,102,0,1
16,110,106,0,1
16,111,82,0,1
16,112,77,1,0
16,112,88,0,1
16,112,100,0,1
16,113,79,0,1
16,113,80,0,1
16,114,76,0,5
16,114,81,0,2
16,115,69,0,2
16,115,76,1,0
16,115,81,0,1
16,116,37,1,0
16,116,72,1,0
16,116,86,0,1
16,116,89,0,4
16,117,79,0,2
16,117,80,0,1
16,117,82,0,1
16,118,38,0,1
16,118,49,0,1
16,118,61,0,1
16,118,69,0,1
16,118,72,0,1
16,118,78,0,2
16,118,80,0,1
16,118,81,0,1
16,118,87,0,1
16,119,47,0,1
16,119,57,0,3
16,119,61,0,1
16,119,66,0,1
16,119,67,0,1
16,119,77,0,3
16,119,78,0,9
16,119,79,0,2
16,119,81,0,1
16,120,46,0,1
16,120,68,0,1
16,120,75,0,1
16,120,78,0,17
16,120,99,0,2
16,121,78,0,2
16,121,79,0,1
16,121,88,0,1
16,121,94,0,1
16,122,66,0,1
16,122,67,0,1
16,122,69,0,1
16,122,76,0,1
16,122,78,0,1
16,122,80,0,1
16,122,103,0,1
16,123,57,3,3
16,123,76,0,4
16,123,79,1,1
16,123,80,0,1
16,123,87,0,1
16,123,88,0,1
16,123,90,0,2
16,124,60,0,1
16,124,62,0,1
16,124,74,0,4
16,124,80,0,1
16,125,59,0,1
16,125,60,0,1
16,125,78,0,1
16,125,81,0,3
16,125,87,0,1
16,126,58,0,3
16,126,61,0,1
16,126,68,0,2
16,126,70,0,1
16,126,72,0,2
16,126,82,0,1
16,126,99,0,1
16,126,120,0,1
16,127,41,0,1
16,127,58,0,1
16,127,84,0,1
16,127,86,0,1
16,127,91,0,1
16,127,111,0,1
16,128,73,0,10
16,128,77,0,2
16,128,82,0,1
16,128,88,0,1
16,129,68,0,1
16,129,69,0,1
16,129,71,0,1
16,129,76,0,2
16,129,77,0,1
16,129,80,1,0
16,130,68,0,6
16,130,76,0,3
16,130,77,0,2
16,131,60,0,5
16,131,67,0,6
16,131,72,0,8
16,131,73,4,5
16,131,75,0,2
16,131,76,2,6
16,131,77,0,1
16,131,78,0,3
16,131,81,0,1
16,131,84,0,1
16,132,53,0,1
16,132,55,0,1
16,132,72,0,2
16,132,73,0,7
16,132,74,1,12
16,132,75,0,1
16,132,77,0,1
16,132,81,0,4
16,133,53,0,3
16,133,70,0,1
16,133,77,0,1
16,133,79,0,1
16,133,80,0,1
16,133,85,1,6
16,133,103,0,1
16,134,56,0,1
16,134,58,2,1
16,134,64,0,2
16,134,68,0,3
16,134,69,0,3
16,134,70,0,2
16,134,71,0,4
16,134,72,0,2
16,134,79,0,1
16,134,84,0,2
16,134,87,0,2
16,134,95,0,1
16,135,49,1,1
16,135,66,0,3
16,135,71,0,1
16,135,72,0,1
16,135,73,0,4
16,135,74,0,5
16,135,75,0,1
16,135,76,0,5
16,135,83,0,1
16,135,84,0,1
16,135,85,0,1
16,135,93,0,1
16,135,95,0,1
16,136,43,0,1
16,136,67,0,1
16,136,68,0,4
16,136,69,0,2
16,136,70,1,7
16,136,72,0,1
16,136,74,0,4
16,136,79,0,6
16,136,81,0,2
16,136,85,0,1
16,136,89,0,3
16,136,94,0,1
16,136,100,0,1
16,137,52,0,1
16,137,61,0,5
16,137,65,0,4
16,137,66,0,3
16,137,67,0,1
16,137,69,0,1
16,137,71,0,1
16,137,72,1,0
16,137,74,0,2
16,137,78,0,2
16,138,55,0,1
16,138,56,0,1
16,138,60,0,3
16,138,61,0,8
16,138,62,0,6
16,138,67,0,7
16,138,69,0,4
16,138,70,0,1
16,138,72,1,15
16,138,75,0,1
16,138,77,1,1
16,138,79,5,241
16,139,50,0,1
16,139,62,0,1
16,139,63,0,1
16,139,66,0,1
16,139,70,0,2
16,139,71,1,0
16,139,72,0,1
16,139,74,0,1
16,139,75,0,1
16,139,91,0,1
16,139,114,0,1
16,140,54,1,0
16,140,57,0,2
16,140,59,0,1
16,140,61,0,1
16,140,62,0,2
16,140,65,0,2
16,140,66,0,2
16,140,67,0,1
16,140,70,1,7
16,140,71,0,1
16,140,73,0,1
16,140,78,0,3
16,140,80,0,1
16,140,84,0,1
16,140,92,0,14
16,141,60,0,2
16,141,62,0,1
16,141,65,0,1
16,141,66,0,1
16,141,67,0,1
16,141,69,1,0
16,141,70,3,10
16,141,71,0,3
16,141,78,0,1
16,142,59,0,2
16,142,60,0,1
16,142,63,0,2
16,142,64,0,1
16,142,74,0,2
16,142,79,0,2
16,142,82,0,1
16,142,84,0,1
16,142,85,7,0
16,142,86,0,9
16,143,62,0,1
16,143,63,0,1
16,143,75,0,3
16,143,76,0,1
16,143,79,3,28
16,143,80,0,3
16,143,82,1,1
16,143,86,1,0
16,144,35,0,1
16,144,44,0,1
16,144,60,0,1
16,144,64,0,1
16,144,67,0,1
16,144,74,0,1
16,144,82,0,1
16,144,84,0,2
16,144,90,0,3
16,145,64,0,2
16,145,78,0,1
16,145,79,1,1
16,145,80,0,2
16,145,82,0,1
16,145,83,0,1
16,145,90,0,1
16,145,91,0,1
16,145,95,0,1
16,146,63,0,1
16,146,64,0,3
16,146,65,0,2
16,146,67,0,25
16,146,78,0,2
16,146,80,0,2
16,146,82,0,5
16,146,89,0,1
16,146,110,0,1
16,147,60,0,1
16,147,66,2,0
16,147,71,1,4
16,147,74,0,1
16,147,75,0,2
16,147,80,0,5
16,147,83,0,2
16,148,51,0,1
16,148,59,3,0
16,148,75,0,1
16,148,76,0,1
16,148,80,0,4
16,148,82,0,1
16,148,86,0,1
16,148,87,1,4
16,148,94,0,1
16,148,114,0,1
16,149,60,0,1
16,149,74,0,3
16,149,75,0,1
16,149,77,0,4
16,149,78,1,0
16,149,79,0,4
16,149,88,0,2
16,149,89,0,3
16,150,67,1,0
16,150,68,0,1
16,150,72,2,0
16,150,78,1,21
16,150,79,1,2
16,150,85,1,2
16,150,91,0,1
16,151,71,0,4
16,151,74,0,1
16,151,75,0,2
16,151,76,0,1
16,151,77,1,4
16,151,86,0,1
16,152,70,0,12
16,152,72,0,2
16,152,73,0,1
16,152,74,0,2
16,152,75,0,3
16,152,76,0,1
16,152,86,0,2
16,153,55,0,1
16,153,73,0,1
16,153,74,1,4
16,153,80,0,1
16,153,96,0,1
16,154,38,1,0
16,154,74,0,2
16,155,53,0,1
16,155,71,0,10
16,155,79,0,1
16,156,71,0,1
16,156,77,0,4
16,156,79,0,1
16,157,62,0,1
16,157,78,0,1
16,157,83,0,5
16,157,84,0,2
16,158,75,0,1
16,159,26,0,1
16,159,54,0,2
16,159,60,0,1
16,159,79,0,1
16,160,77,0,1
16,160,79,0,1
16,160,84,0,1
16,160,95,1,1
16,161,66,0,1
16,163,99,0,1
16,164,76,0,1
16,164,86,0,1
16,167,115,0,2
16,168,106,0,1
16,169,115,0,1
16,171,72,0,1
16,171,73,0,1
16,172,65,0,1
16,172,78,0,1
16,173,93,0,1
16,174,63,0,1
16,175,59,0,1
16,176,83,0,1
16,178,123,0,1
16,179,93,0,1
16,179,105,0,1
16,179,123,0,1
16,181,74,0,1
16,184,92,0,3
16,185,102,0,1
16,188,98,0,1
16,191,61,0,1
16,193,98,0,1
16,195,71,0,1
16,203,113,0,1
16,208,105,2,7
16,217,105,0,1
16,225,115,0,1
16,227,119,0,1
17,70,62,0,1
17,73,75,0,2
17,80,118,0,1
17,84,34,0,2
17,85,56,0,1
17,86,64,0,1
17,87,66,0,1
17,89,50,0,1
17,92,57,0,1
17,93,86,1,1
17,93,105,0,1
17,93,107,0,5
17,94,76,0,5
17,94,112,0,6
17,95,83,0,1
17,96,81,0,1
17,97,83,0,1
17,99,73,0,1
17,100,45,0,1
17,100,107,0,2
17,100,116,0,2
17,103,22,0,1
17,104,44,0,1
17,104,81,0,1
17,104,103,0,1
17,105,77,0,2
17,105,79,0,4
17,105,80,0,1
17,107,57,1,6
17,107,58,0,5
17,107,64,0,1
17,107,72,0,1
17,107,78,0,1
17,108,72,0,5
17,108,104,0,1
17,109,72,1,4
17,109,82,0,1
17,109,100,0,1
17,110,68,0,1
17,110,71,0,1
17,110,74,0,2
17,110,106,0,1
17,111,81,0,1
17,111,102,0,1
17,112,88,0,1
17,113,76,0,2
17,113,81,0,2
17,113,100,0,1
17,114,66,0,1
17,114,76,0,1
17,114,81,0,1
17,114,87,1,1
17,115,67,0,2
17,115,78,0,1
17,116,37,1,0
17,116,72,1,0
17,116,78,0,1
17,116,80,0,2
17,116,89,0,2
17,117,78,0,1
17,117,81,0,1
17,117,110,0,1
17,118,49,0,1
17,118,77,0,1
17,118,78,0,1
17,118,79,0,1
17,118,120,0,1
17,119,57,0,3
17,119,77,0,1
17,119,78,0,5
17,119,79,0,1
17,119,93,0,1
17,120,69,0,1
17,120,78,0,11
17,120,79,0,1
17,120,84,0,1
17,120,99,0,1
17,121,36,0,3
17,121,56,1,1
17,121,62,0,1
17,121,77,0,3
17,121,78,0,5
17,121,79,0,2
17,121,119,0,1
17,122,76,0,1
17,122,78,0,3
17,122,80,0,2
17,122,104,0,1
17,123,57,0,1
17,123,58,0,1
17,123,70,1,0
17,123,88,0,3
17,124,36,0,1
17,124,58,0,1
17,124,74,0,1
17,124,80,0,3
17,124,81,0,1
17,124,89,0,1
17,124,96,1,0
17,125,60,0,1
17,125,75,0,3
17,125,78,0,3
17,125,79,0,1
17,125,87,0,1
17,125,96,0,1
17,126,52,0,1
17,126,56,0,2
17,126,58,0,2
17,127,81,0,1
17,127,82,0,1
17,127,85,0,3
17,128,69,0,1
17,128,73,0,26
17,128,82,0,1
17,129,68,0,1
17,129,69,3,1
17,129,71,1,1
17,129,76,0,5
17,129,78,0,1
17,129,82,0,1
17,129,88,1,2
17,129,90,0,1
17,130,45,0,1
17,130,68,2,14
17,130,76,0,4
17,130,77,0,1
17,130,83,0,1
17,130,119,0,1
17,131,60,0,1
17,131,67,1,9
17,131,72,0,8
17,131,73,5,32
17,131,76,1,10
17,131,84,0,1
17,132,47,0,1
17,132,72,0,3
17,132,73,0,12
17,132,74,0,7
17,132,76,0,2
17,132,81,0,2
17,133,53,0,1
17,133,58,0,1
17,133,59,0,3
17,133,67,0,1
17,133,68,0,1
17,133,70,0,1
17,133,71,0,1
17,133,73,0,2
17,133,75,0,1
17,133,76,0,1
17,133,79,0,2
17,133,85,1,4
17,134,58,0,2
17,134,59,0,1
17,134,64,0,2
17,134,71,0,4
17,134,72,2,1
17,134,73,0,1
17,134,87,0,2
17,134,96,0,1
17,135,54,0,1
17,135,64,2,0
17,135,66,0,2
17,135,68,0,3
17,135,69,0,2
17,135,70,0,1
17,135,73,0,1
17,135,74,1,3
17,135,75,0,2
17,135,76,1,5
17,135,77,0,1
17,135,83,0,1
17,135,87,0,1
17,136,37,0,1
17,136,50,0,1
17,136,55,0,1
17,136,59,0,1
17,136,65,0,3
17,136,67,0,3
17,136,68,0,2
17,136,69,0,1
17,136,70,3,16
17,136,71,0,3
17,136,72,0,1
17,136,74,0,7
17,136,76,0,1
17,136,79,0,1
17,136,81,0,1
17,136,85,0,1
17,136,87,0,1
17,137,61,1,8
17,137,65,1,6
17,137,66,2,4
17,137,67,0,1
17,137,68,2,4
17,137,69,2,3
17,137,71,0,3
17,137,72,0,1
17,137,78,0,1
17,137,85,0,1
17,137,99,0,1
17,138,46,0,1
17,138,59,0,1
17,138,60,0,5
17,138,61,0,4
17,138,62,0,1
17,138,65,0,2
17,138,66,1,2
17,138,67,1,7
17,138,69,0,3
17,138,70,0,2
17,138,71,0,4
17,138,72,1,10
17,138,79,11,283
17,139,62,0,3
17,139,63,0,1
17,139,66,0,3
17,139,68,0,3
17,139,71,1,0
17,139,72,0,4
17,139,74,0,1
17,140,59,0,1
17,140,62,0,2
17,140,65,0,2
17,140,66,0,1
17,140,67,0,1
17,140,68,0,1
17,140,69,0,1
17,140,70,0,19
17,140,71,0,3
17,140,78,1,1
17,140,92,0,15
17,141,54,0,1
17,141,61,0,2
17,141,62,0,2
17,141,65,0,2
17,141,68,0,1
17,141,70,1,12
17,141,73,0,1
17,141,78,0,2
17,142,59,0,1
17,142,69,0,3
17,142,74,0,1
17,142,79,0,1
17,142,85,6,0
17,142,86,1,8
17,143,60,0,1
17,143,65,0,1
17,143,78,1,0
17,143,79,0,16
17,143,80,0,2
17,143,81,0,1
17,143,85,0,1
17,144,41,0,8
17,144,60,0,2
17,144,71,0,1
17,144,79,0,1
17,144,81,0,1
17,144,82,0,2
17,144,83,0,1
17,144,85,0,2
17,144,92,0,1
17,145,49,0,1
17,145,77,0,1
17,145,78,0,1
